113,2,1143,191,80,178,-1,-1,-1,0,
113,14,641,131,46,166,-1,-1,-1,0,
113,15,702,150,62,141,-1,-1,-1,0,
114,14,645,130,46,170,-1,-1,-1,0,
114,15,708,151,63,148,-1,-1,-1,0,
114,23,413,143,17,38,-1,-1,-1,0,
114,29,815,155,51,119,-1,-1,-1,0,
115,14,642,129,53,173,-1,-1,-1,0,
115,15,708,155,60,146,-1,-1,-1,0,
115,23,409,142,18,39,-1,-1,-1,0,
115,25,496,143,14,41,-1,-1,-1,0,
116,14,628,131,72,174,-1,-1,-1,0,
116,15,712,156,56,146,-1,-1,-1,0,
116,25,499,142,16,43,-1,-1,-1,0,
117,14,628,133,74,179,-1,-1,-1,0,
117,15,721,154,53,149,-1,-1,-1,0,
117,25,503,142,14,42,-1,-1,-1,0,
118,14,636,134,72,182,-1,-1,-1,0,
118,15,722,153,56,156,-1,-1,-1,0,
118,25,507,142,13,41,-1,-1,-1,0,
119,14,657,129,56,191,-1,-1,-1,0,
119,15,726,156,57,158,-1,-1,-1,0,
119,25,506,143,19,42,-1,-1,-1,0,
120,14,672,128,47,190,-1,-1,-1,0,
120,15,731,160,62,160,-1,-1,-1,0,
120,23,401,143,17,38,-1,-1,-1,0,
120,25,509,143,21,42,-1,-1,-1,0,
121,14,677,131,54,193,-1,-1,-1,0,
121,15,735,162,63,166,-1,-1,-1,0,
121,16,416,148,16,38,-1,-1,-1,0,
121,23,399,144,17,37,-1,-1,-1,0,
121,25,513,142,16,41,-1,-1,-1,0,
121,29,874,155,49,131,-1,-1,-1,0,
122,14,678,134,63,202,-1,-1,-1,0,
122,15,739,161,61,167,-1,-1,-1,0,
122,16,418,146,14,37,-1,-1,-1,0,
122,23,416,147,15,38,-1,-1,-1,0,
123,14,681,134,63,207,-1,-1,-1,0,
123,15,749,160,59,173,-1,-1,-1,0,
124,14,688,132,63,211,-1,-1,-1,0,
124,15,750,159,75,176,-1,-1,-1,0,
124,29,907,157,51,141,-1,-1,-1,0,
125,14,700,128,58,210,-1,-1,-1,0,
125,15,750,163,71,177,-1,-1,-1,0,
125,29,918,156,46,142,-1,-1,-1,0,
126,14,685,129,80,218,-1,-1,-1,0,
126,15,762,165,66,185,-1,-1,-1,0,
126,29,928,156,58,144,-1,-1,-1,0,
127,14,680,132,93,227,-1,-1,-1,0,
127,15,781,161,68,189,-1,-1,-1,0,
128,14,680,133,100,231,-1,-1,-1,0,
128,15,787,159,63,200,-1,-1,-1,0,
128,23,402,150,17,34,-1,-1,-1,0,
128,29,949,158,72,152,-1,-1,-1,0,
129,14,694,132,93,234,-1,-1,-1,0,
129,15,792,161,76,206,-1,-1,-1,0,
129,23,399,150,19,32,-1,-1,-1,0,
129,25,383,144,16,40,-1,-1,-1,0,
129,29,964,158,66,154,-1,-1,-1,0,
130,14,727,127,68,239,-1,-1,-1,0,
130,15,798,166,87,197,-1,-1,-1,0,
130,23,398,151,18,30,-1,-1,-1,0,
131,14,742,126,63,242,-1,-1,-1,0,
131,15,809,163,80,204,-1,-1,-1,0,
132,14,749,128,73,240,-1,-1,-1,0,
132,15,825,159,81,210,-1,-1,-1,0,
132,29,999,159,87,160,-1,-1,-1,0,
133,14,752,130,81,239,-1,-1,-1,0,
133,15,828,161,94,207,-1,-1,-1,0,
133,25,363,144,27,37,-1,-1,-1,0,
133,29,1018,160,71,167,-1,-1,-1,0,
134,14,757,127,84,242,-1,-1,-1,0,
134,15,827,163,112,206,-1,-1,-1,0,
134,25,357,145,27,35,-1,-1,-1,0,
135,14,771,123,78,246,-1,-1,-1,0,
135,15,841,164,121,205,-1,-1,-1,0,
135,29,1046,158,66,172,-1,-1,-1,0,
136,14,784,119,76,249,-1,-1,-1,0,
136,15,869,161,105,207,-1,-1,-1,0,
137,14,768,120,106,247,-1,-1,-1,0,
137,15,896,159,97,209,-1,-1,-1,0,
137,29,1077,162,88,182,-1,-1,-1,0,
138,14,764,123,122,244,-1,-1,-1,0,
138,15,903,159,112,210,-1,-1,-1,0,
139,14,767,122,132,246,-1,-1,-1,0,
139,15,912,164,125,205,-1,-1,-1,0,
139,29,1116,159,70,182,-1,-1,-1,0,
140,14,789,116,123,252,-1,-1,-1,0,
140,15,930,164,132,203,-1,-1,-1,0,
141,14,827,110,101,258,-1,-1,-1,0,
141,15,960,159,127,208,-1,-1,-1,0,
141,29,1138,161,85,178,-1,-1,-1,0,
142,14,855,108,92,260,-1,-1,-1,0,
142,15,992,158,118,210,-1,-1,-1,0,
142,29,1142,162,81,178,-1,-1,-1,0,
143,14,865,111,104,257,-1,-1,-1,0,
143,15,999,161,125,207,-1,-1,-1,0,
144,14,867,114,142,254,-1,-1,-1,0,
144,15,1008,163,142,205,-1,-1,-1,0,
145,14,910,109,102,259,-1,-1,-1,0,
145,15,1068,163,134,204,-1,-1,-1,0,
145,23,558,139,17,44,-1,-1,-1,0,
